time,"# warm-ups since codes cleared ()","A/C pressure (kPa)","Absolute load value (%)","Absolute pedal position D (%)","Absolute pedal position E (%)","Absolute throttle position B (%)","Air:fuel ratio ()","Ambient air temperature (℉)","Average fuel consumption (MPG)","Average fuel consumption (total) (MPG)","Average fuel consumption 10 sec (MPG)","Average speed (mph)","Barometric pressure (kPa)","Calculated boost (bar)","Calculated engine load value (%)","Calculated instant fuel consumption (MPG)","Calculated instant fuel rate (gal./h)","Catalyst temperature Bank 1 Sensor 1 (℉)","Commanded evaporative purge (%)","Commanded throttle actuator (%)","Control module voltage (V)","Distance traveled since codes cleared (miles)","Distance traveled with MIL on (miles)","Distance travelled (miles)","Distance travelled (total) (miles)","Engine coolant temperature (℉)","Engine RPM (rpm)","Ethanol fuel percent (%)","Evap. system vapor pressure (Pa)","Fuel economizer (based on fuel system status and throttle position) ()","Fuel level input (%) (%)","Fuel level input (V) (gallon)","Fuel rail press. (kPa)","Fuel used (gallon)","Fuel used (total) (gallon)","Fuel used price ($)","Fuel used price (total) ($)","Fuel/Air commanded equivalence ratio ()","Instant engine power (based on fuel consumption) (hp)","Intake air temperature (℉)","Knock retard (°)","Lambda ()","Learned octane ()","Long term fuel % trim - Bank 1 (%)","MAF air flow rate (g/sec)","OBD Module Voltage (V)","Oxygen sensor 1 Wide Range Current (mA) (mA)","Oxygen sensor 1 Wide Range Equivalence ratio ()","Oxygen sensor 2 Bank 1 Short term fuel trim (%)","Oxygen sensor 2 Bank 1 Voltage (V)","Power from MAF (hp)","Relative throttle position (%)","Short term fuel % trim - Bank 1 (%)","Throttle position (%)","Throttle Position Actually (°)","Throttle Position Desired (°)","Timing advance (°)","Transmission Odometer (℉)","Vane position sensor (V)","Variable camshaft actual advance #1 (°)","Vehicle acceleration (g)","Vehicle speed (mph)",
06:23:32.777,,,,,,,,,,,,,,,,,,,,,,,,,,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:23:33.007,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,-3.90625,,,,,,,,,0,,,,,,,,,,
06:23:33.235,,,,,,,,,,82.9314346073819,,,,,,,0,,,,,,,0,6.31512192545534,,,,,-1,,,,0,0.0761488317490363,0,0.29,,0,60.8,,,,,0,,,,,0.46,0,,,16.8627450980392,,,10,,,,0,0,
06:23:33.446,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,46,5.5199989001188,470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:24:14.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8627450980392,,,,,,,,,
06:24:14.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8627450980392,,,,,,,,,
06:24:14.255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8627450980392,,,,,,,,,
06:24:14.321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8627450980392,,,,,,,,,
06:24:14.418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8627450980392,,,,,,,,,
06:24:14.568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8627450980392,,,,,,,,,
06:24:14.642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8627450980392,,,,,,,,,
06:24:14.730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8627450980392,,,,,,,,,
06:24:14.800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8627450980392,,,,,,,,,
06:24:14.867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8627450980392,,,,,,,,,
06:24:14.964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8627450980392,,,,,,,,,
06:24:15.136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8627450980392,,,,,,,,,
06:24:15.265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8627450980392,,,,,,,,,
06:24:15.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8627450980392,,,,,,,,,
06:24:15.528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8627450980392,,,,,,,,,
06:24:15.676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8627450980392,,,,,,,,,
06:24:15.774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8627450980392,,,,,,,,,
06:24:15.917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8627450980392,,,,,,,,,
06:24:16.057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8627450980392,,,,,,,,,
06:24:16.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8627450980392,,,,,,,,,
06:24:16.213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8627450980392,,,,,,,,,
06:24:16.430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8627450980392,,,,,,,,,
06:24:16.497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8627450980392,,,,,,,,,
06:24:16.705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8627450980392,,,,,,,,,
06:24:16.911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8627450980392,,,,,,,,,
06:24:17.108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8627450980392,,,,,,,,,
06:24:21.323,,,,,,,,,,,,,,,,,,47.12,,,,,,,,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:21.468,,,,,,,,,,,,,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:21.656,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:21.859,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:22.063,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:22.275,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:22.425,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:22.581,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:22.729,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:22.881,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:23.030,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:23.148,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:23.294,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:23.447,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:23.595,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:23.736,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:23.883,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:24.055,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:24.200,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:24.323,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:24.468,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:24.613,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:24.756,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:24.921,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:25.042,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:25.183,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:25.336,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:25.481,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:25.622,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:25.772,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:25.943,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:26.062,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:26.204,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:26.349,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:26.468,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:26.625,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:26.893,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:27.098,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:27.218,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:27.369,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:27.495,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:27.639,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:27.779,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:27.947,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:28.074,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:28.222,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:28.367,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:28.519,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:28.644,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:28.784,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:28.932,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:29.075,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:29.194,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:29.349,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:29.495,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:29.620,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:29.925,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:30.077,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:30.225,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:30.342,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:30.492,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:30.648,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:30.768,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:30.910,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:31.056,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:31.198,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:31.341,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:31.486,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:31.639,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:31.847,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:32.041,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:32.203,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:32.360,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:32.503,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:32.629,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:32.776,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:32.924,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:33.050,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:33.193,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:33.332,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:33.447,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:33.617,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:33.769,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:33.926,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:34.070,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:34.200,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:34.327,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:34.494,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:34.639,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:34.782,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:35.001,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:35.144,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:35.263,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:35.408,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:35.550,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:35.694,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:35.827,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:35.968,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:36.099,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:36.243,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:36.417,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:36.584,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:36.781,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:36.983,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:37.201,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:37.341,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:37.508,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:37.630,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:37.774,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:37.893,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:38.060,,,,,,,,,,,,0,,,,,,47.12,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:38.210,,,,,,,,,,,,0,,,,,,46.94,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:38.389,,,,,,,,,,,,0,,,,,,46.94,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:38.536,,,,,,,,,,,,0,,,,,,46.94,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:38.688,,,,,,,,,,,,0,,,,,,46.94,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:38.841,,,,,,,,,,,,0,,,,,,46.94,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:38.992,,,,,,,,,,,,0,,,,,,46.94,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:39.142,,,,,,,,,,,,0,,,,,,46.94,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:39.294,,,,,,,,,,,,0,,,,,,46.94,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:39.495,,,,,,,,,,,,0,,,,,,46.94,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
06:24:39.641,,,,,,,,,,,,0,,,,,,46.94,,,,,,0,6.31512192545534,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
